x1,y1,z1,x2,y2,z2
-438.962,-15.676,-1930.444,-462.939,-12.112,-1910.442
-438.638,-14.795,-1930.417,-462.583,-10.972,-1910.427
-438.156,-13.362,-1930.495,-462.088,-9.129,-1910.582
-437.371,-11.185,-1930.495,-461.254,-6.2,-1910.725
-436.44,-8.754,-1930.499,-460.235,-2.822,-1910.963
-435.51,-6.303,-1930.796,-459.224,0.649,-1911.453
-434.566,-3.778,-1931.187,-458.203,4.384,-1912.231
-433.461,-1.423,-1931.544,-456.953,7.472,-1912.714
-432.188,1.238,-1931.937,-455.484,11.121,-1913.347
-430.741,3.814,-1931.889,-453.764,14.629,-1913.582
-429.403,5.893,-1931.692,-452.112,17.34,-1913.37
-428.181,7.645,-1931.535,-450.595,19.758,-1913.247
-427.07,9.256,-1931.612,-449.196,22.101,-1913.419
-425.945,10.808,-1931.749,-447.775,24.38,-1913.73
-424.73,12.376,-1931.828,-446.287,26.6,-1914.004
-423.5,13.958,-1931.738,-444.746,28.774,-1914.082
-422.343,15.461,-1931.663,-443.304,30.673,-1913.975
-421.329,16.819,-1931.676,-442.091,32.305,-1913.966
-420.365,18.081,-1931.756,-441.003,33.769,-1914.091
-419.339,19.425,-1931.922,-439.834,35.347,-1914.313
-418.113,20.991,-1932.13,-438.423,37.24,-1914.631
-416.636,22.846,-1932.239,-436.625,39.513,-1914.743
-415.138,24.641,-1932.273,-434.805,41.636,-1914.74
-413.801,26.334,-1932.542,-433.234,43.625,-1914.948
-412.411,28.046,-1932.841,-431.607,45.668,-1915.34
-410.888,29.864,-1933.128,-429.864,47.796,-1915.832
-409.231,31.874,-1933.608,-427.9,50.16,-1916.317
-407.508,33.89,-1934.069,-425.85,52.536,-1916.84
-405.869,35.828,-1934.666,-423.908,54.763,-1917.353
-404.347,37.724,-1935.46,-422.174,56.929,-1918.23
-402.751,39.738,-1936.461,-420.403,59.218,-1919.355
-400.987,41.925,-1937.529,-418.416,61.749,-1920.753
-399.015,44.341,-1938.824,-416.085,64.529,-1922.044
-396.954,46.798,-1940.174,-413.591,67.375,-1923.396
-395.022,49.09,-1941.664,-411.39,69.92,-1924.861
-393.024,51.47,-1943.329,-409.115,72.683,-1926.789
-390.964,53.801,-1944.966,-406.784,75.289,-1928.588
-388.918,56.197,-1946.767,-404.486,78.01,-1930.554
-386.884,58.545,-1948.484,-402.134,80.626,-1932.298
-384.872,60.798,-1950.117,-399.856,83.132,-1934.088
-382.875,62.942,-1951.683,-397.608,85.502,-1935.706
-380.919,64.975,-1953.222,-395.483,87.724,-1937.421
-378.961,66.962,-1954.72,-393.326,89.877,-1938.939
-376.979,68.968,-1956.147,-391.133,92.084,-1940.551
-375.06,70.936,-1957.611,-388.991,94.198,-1941.992
-373.094,72.919,-1959.181,-386.796,96.384,-1943.553
-370.957,74.926,-1960.648,-384.415,98.612,-1945.159
-368.655,76.904,-1961.96,-381.798,100.832,-1946.632
-366.282,78.858,-1963.266,-379.074,103.002,-1948.04
-363.912,80.809,-1964.761,-376.269,105.221,-1949.6
-361.594,82.615,-1966.108,-373.547,107.247,-1951.012
-359.337,84.332,-1967.548,-370.874,109.158,-1952.323
-356.975,85.988,-1968.902,-368.064,111.093,-1953.861
-354.48,87.6,-1970.106,-365.004,113.012,-1955.192
-352.06,89.083,-1971.22,-362.01,114.734,-1956.38
-349.943,90.396,-1972.375,-359.352,116.269,-1957.459
-348.234,91.559,-1973.615,-357.311,117.593,-1958.752
-346.642,92.667,-1974.884,-355.403,118.887,-1960.185
-345.007,93.731,-1976.162,-353.416,120.138,-1961.602
-343.244,94.76,-1977.321,-351.221,121.38,-1962.886
-341.324,95.74,-1978.3,-348.827,122.546,-1964.014
-339.244,96.622,-1979.046,-346.19,123.606,-1964.829
-337.359,97.413,-1979.76,-343.838,124.534,-1965.537
-335.645,98.207,-1980.577,-341.786,125.472,-1966.485
-333.892,99.042,-1981.478,-339.606,126.452,-1967.521
-332.128,99.877,-1982.385,-337.461,127.407,-1968.509
-330.428,100.722,-1983.227,-335.429,128.341,-1969.336
-329.105,101.502,-1984.183,-334.02,129.235,-1970.539
-327.273,102.264,-1984.944,-331.771,130.117,-1971.378
-325.112,103.049,-1985.657,-329.097,131.073,-1972.282
-322.905,103.741,-1986.291,-326.419,131.867,-1973.031
-320.527,104.416,-1986.881,-323.483,132.649,-1973.729
-317.969,104.994,-1987.29,-320.288,133.304,-1974.077
-315.418,105.487,-1987.6,-317.165,133.845,-1974.49
-313.064,105.972,-1988.052,-314.307,134.355,-1974.934
-310.84,106.498,-1988.752,-311.598,134.962,-1975.77
-308.765,106.962,-1989.447,-309.031,135.531,-1976.764
-307.008,107.407,-1990.23,-306.804,136.038,-1977.654
-305.593,107.774,-1990.826,-305.027,136.484,-1978.387
-304.403,108.086,-1991.365,-303.55,136.873,-1979.15
-303.286,108.384,-1991.974,-302.136,137.241,-1979.975
-302.122,108.639,-1992.602,-300.663,137.565,-1980.875
-300.9,108.841,-1993.333,-299.121,137.829,-1981.741
-299.629,109.021,-1994.044,-297.51,138.049,-1982.608
-298.424,109.184,-1994.765,-295.981,138.251,-1983.446
-297.353,109.307,-1995.391,-294.628,138.404,-1984.257
-296.267,109.4,-1995.933,-293.287,138.518,-1984.96
-295.033,109.46,-1996.513,-291.728,138.605,-1985.73
-293.693,109.551,-1997.255,-290.012,138.711,-1986.585
-292.324,109.643,-1997.826,-288.28,138.805,-1987.337
-291.101,109.704,-1998.308,-286.704,138.852,-1987.857
-290.156,109.758,-1998.528,-285.558,138.883,-1988.136
-289.37,109.816,-1998.657,-284.614,138.921,-1988.235
-288.571,109.862,-1998.858,-283.662,138.93,-1988.386
-287.66,109.884,-1999.094,-282.533,138.933,-1988.669
-286.661,109.898,-1999.334,-281.261,138.937,-1989.024
-285.845,109.929,-1999.51,-280.216,138.94,-1989.195
-285.331,109.947,-1999.463,-279.65,138.951,-1989.221
-284.812,109.949,-1999.603,-279.052,138.939,-1989.282
-284.06,109.909,-1999.801,-278.083,138.891,-1989.637
-283.308,109.869,-2000.046,-277.116,138.816,-1989.902
-282.653,109.84,-2000.236,-276.286,138.77,-1990.121
-282.123,109.836,-2000.354,-275.649,138.746,-1990.326
-281.607,109.795,-2000.532,-275.0,138.69,-1990.513
-281.082,109.764,-2000.701,-274.374,138.635,-1990.694
-280.568,109.757,-2000.993,-273.722,138.62,-1991.1
-280.032,109.743,-2001.299,-273.067,138.601,-1991.479
-279.433,109.749,-2001.76,-272.282,138.586,-1991.988
-278.911,109.783,-2002.128,-271.66,138.616,-1992.442
-278.448,109.819,-2002.558,-271.079,138.644,-1992.88
-277.867,109.785,-2002.892,-270.364,138.602,-1993.374
-277.162,109.665,-2003.251,-269.458,138.445,-1993.786
-276.335,109.506,-2003.699,-268.362,138.242,-1994.295
-275.598,109.388,-2004.159,-267.422,138.09,-1994.787
-275.015,109.361,-2004.649,-266.741,138.061,-1995.406
-274.434,109.352,-2005.328,-266.005,138.051,-1996.156
-273.732,109.301,-2005.956,-265.099,137.986,-1996.97
-273.021,109.196,-2006.455,-264.188,137.844,-1997.597
-272.387,109.076,-2006.797,-263.366,137.684,-1997.941
-271.764,108.985,-2007.115,-262.587,137.556,-1998.262
-271.107,108.928,-2007.474,-261.771,137.461,-1998.659
-270.467,108.911,-2007.904,-260.975,137.403,-1999.14
-269.892,108.931,-2008.307,-260.296,137.411,-1999.657
-269.415,108.972,-2008.656,-259.745,137.434,-1999.989
-268.935,108.982,-2008.891,-259.186,137.416,-2000.298
-268.445,108.984,-2009.083,-258.598,137.404,-2000.508
-267.978,109.005,-2009.294,-258.041,137.398,-2000.697
-267.544,109.032,-2009.458,-257.542,137.41,-2000.936
-267.128,109.068,-2009.676,-257.047,137.423,-2001.172
-266.765,109.133,-2009.921,-256.607,137.475,-2001.492
-266.479,109.184,-2010.114,-256.273,137.522,-2001.708
-266.142,109.2,-2010.347,-255.898,137.526,-2001.945
-265.727,109.187,-2010.647,-255.368,137.489,-2002.304
-265.315,109.189,-2010.903,-254.884,137.468,-2002.576
